Date,Open,High,Low,Close,Adj Close,Volume
2009-07-31,1411.000000,1515.900024,1220.000000,1437.750000,1362.946899,22476205
2009-08-31,1447.000000,1737.300049,1445.650024,1701.400024,1617.317383,17145762
2009-09-30,1715.000000,1715.000000,1368.000000,1403.300049,1333.949585,18559431
2009-10-31,1392.650024,1692.300049,1390.000000,1557.349976,1480.386230,17366501
2009-11-30,1565.000000,1651.900024,1514.750000,1560.099976,1483.000488,12261441
2009-12-31,1567.199951,1586.699951,1332.000000,1389.449951,1320.783813,17280701
2010-01-31,1389.000000,1490.000000,1317.650024,1459.949951,1387.799683,10356753
2010-02-28,1466.099976,1519.800049,1349.000000,1417.949951,1347.875366,11744919
2010-03-31,1425.000000,1429.000000,1247.699951,1279.699951,1216.457886,12394562
2010-04-30,1275.000000,1300.000000,1170.000000,1236.849976,1175.725220,10509000
2010-05-31,1235.000000,1433.949951,1231.050049,1423.750000,1353.388794,14588923
2010-06-30,1424.300049,1435.000000,1126.849976,1198.599976,1139.365601,20184040
2010-07-31,1211.000000,1271.800049,1202.199951,1257.500000,1195.354858,9204615
2010-08-31,1262.000000,1497.250000,1213.650024,1440.900024,1376.323608,12406033
2010-09-30,1456.000000,1585.000000,1451.000000,1551.599976,1482.062378,10862288
2010-10-31,1560.000000,1560.000000,1336.000000,1422.000000,1358.270630,5857007
2010-11-30,1420.000000,1454.800049,1346.000000,1421.599976,1357.888550,5696157
2010-12-31,1430.000000,1453.400024,1150.300049,1252.849976,1196.701294,7235124
2011-01-31,1266.000000,1275.000000,1144.599976,1208.199951,1154.052490,5731180
2011-02-28,1209.099976,1341.599976,1122.000000,1262.150024,1205.584595,12368920
2011-03-31,1251.650024,1335.000000,1214.000000,1317.650024,1258.597290,7726461
2011-04-30,1320.000000,1334.000000,1190.000000,1230.150024,1175.018677,5755111
2011-05-31,1220.000000,1255.000000,1085.800049,1159.900024,1107.917358,8490873
2011-06-30,1154.000000,1225.000000,1130.000000,1206.650024,1152.572144,7013487
2011-07-31,1210.099976,1283.400024,1047.750000,1091.550049,1042.630493,9055386
2011-08-31,1072.050049,1161.900024,1041.349976,1083.000000,1041.205811,12139887
2011-09-30,1083.900024,1185.000000,1010.000000,1125.300049,1081.873535,16922868
2011-10-31,1122.000000,1152.800049,907.049988,972.150024,934.633789,14654432
2011-11-30,992.000000,1014.900024,900.000000,918.299988,882.861877,11637803
2011-12-31,923.000000,1226.000000,917.000000,1186.699951,1140.904053,21594733
2012-01-31,1190.000000,1375.000000,1183.000000,1254.800049,1206.376099,13934350
2012-02-29,1267.900024,1428.949951,1247.750000,1350.500000,1298.382813,15775905
2012-03-31,1361.000000,1417.050049,1260.650024,1371.849976,1318.908813,11498537
2012-04-30,1371.849976,1384.500000,1093.150024,1100.250000,1057.790283,17631568
2012-05-31,1106.949951,1176.000000,1051.000000,1169.750000,1124.608032,15574764
2012-06-30,1180.000000,1250.000000,1074.300049,1134.849976,1091.054932,34759692
2012-07-31,1134.000000,1206.000000,1108.949951,1143.300049,1099.178955,13526582
2012-08-31,1130.199951,1370.000000,1130.199951,1350.599976,1306.749878,15168653
2012-09-30,1359.000000,1443.800049,1261.199951,1437.900024,1391.215454,17439400
2012-10-31,1439.000000,1514.500000,1434.199951,1473.849976,1425.998169,13404335
2012-11-30,1480.000000,1539.900024,1451.000000,1490.050049,1441.672241,10673597
2012-12-31,1497.000000,1633.900024,1482.300049,1581.599976,1530.249878,22619308
2013-01-31,1585.199951,1639.000000,1340.300049,1354.349976,1310.378174,15837937
2013-02-28,1364.000000,1473.949951,1266.099976,1281.199951,1239.603149,10057538
2013-03-31,1280.000000,1704.349976,1260.000000,1669.599976,1615.392700,14364796
2013-04-30,1669.599976,1777.000000,1586.099976,1605.599976,1553.470581,11814349
2013-05-31,1599.949951,1599.949951,1430.000000,1537.750000,1487.823608,10417954
2013-06-30,1540.000000,1622.400024,1292.000000,1326.300049,1283.238892,14357450
2013-07-31,1326.000000,1424.000000,1215.000000,1243.550049,1203.175537,14997936
2013-08-31,1240.250000,1503.400024,1233.000000,1358.550049,1322.105103,12366874
2013-09-30,1364.050049,1659.900024,1364.000000,1636.199951,1592.306641,16261202
2013-10-31,1642.000000,1700.000000,1557.500000,1676.150024,1631.184814,12310820
2013-11-30,1670.000000,1830.000000,1633.949951,1763.900024,1716.581055,15588984
2013-12-31,1770.000000,1860.000000,1540.400024,1636.250000,1592.355347,28806226
2014-01-31,1620.000000,1733.650024,1573.000000,1589.000000,1546.372803,12496996
2014-02-28,1582.000000,1980.000000,1550.000000,1971.750000,1918.854980,14616854
2014-03-31,1976.000000,2006.849976,1872.000000,1923.000000,1871.412842,7115779
2014-04-30,1923.000000,2505.000000,1866.000000,2271.800049,2210.855957,8360027
2014-05-31,2270.000000,2528.000000,2270.000000,2439.350098,2373.911133,6862964
2014-06-30,2453.800049,2665.000000,2446.600098,2524.050049,2456.338867,8251976
2014-07-31,2510.000000,2824.949951,2509.000000,2784.500000,2709.802002,6389604
2014-08-31,2804.000000,3112.000000,2792.000000,3062.850098,2993.642334,7021816
2014-09-30,3048.000000,3350.000000,2902.000000,3337.250000,3261.842041,6077363
2014-10-31,3330.000000,3396.000000,3248.699951,3346.199951,3270.589844,4402208
2014-11-30,3341.000000,3462.000000,3250.750000,3329.800049,3254.560303,5350862
2014-12-31,3320.250000,3758.500000,3320.250000,3647.350098,3564.935059,8771122
2015-01-31,3647.350098,3725.000000,3360.000000,3604.399902,3522.955566,5422937
2015-02-28,3648.100098,3789.699951,3537.949951,3697.350098,3613.805420,5123634
2015-03-31,3699.949951,3873.000000,3386.100098,3725.850098,3641.661621,8594110
2015-04-30,3725.850098,3840.000000,3520.000000,3785.699951,3700.158936,6067403
2015-05-31,3785.899902,4077.399902,3675.800049,4023.350098,3932.439209,6103049
2015-06-30,4034.899902,4359.000000,3907.000000,4331.450195,4233.577637,7555315
2015-07-31,4380.000000,4692.399902,4062.100098,4167.200195,4073.038818,7183725
2015-08-31,4170.000000,4763.450195,4010.000000,4685.600098,4607.155273,11883676
2015-09-30,4720.000000,4721.899902,4216.500000,4449.000000,4374.516113,17219844
2015-10-31,4470.000000,4790.000000,4425.200195,4555.000000,4478.741211,24491645
2015-11-30,4609.000000,4702.000000,4406.049805,4621.950195,4544.570801,11129376
2015-12-31,4621.000000,4668.000000,3870.000000,4095.850098,4027.278564,15890302
2016-01-31,4100.899902,4119.000000,3193.250000,3236.500000,3182.315430,21176681
2016-02-29,3200.899902,3777.800049,3200.899902,3716.300049,3654.082764,17101559
2016-03-31,3700.449951,3932.750000,3418.500000,3794.649902,3731.120850,22614210
2016-04-30,3799.899902,4180.000000,3751.600098,4161.600098,4091.927979,16442894
2016-05-31,4170.700195,4235.000000,3866.600098,4187.200195,4117.099609,13500622
2016-06-30,4188.600098,4824.000000,4125.000000,4757.600098,4677.949707,13166479
2016-07-31,4798.950195,5103.899902,4772.250000,5053.649902,4969.042969,15033481
2016-08-31,5074.000000,5634.100098,5019.299805,5477.299805,5423.055176,14057489
2016-09-30,5661.000000,5948.000000,5574.600098,5876.149902,5817.955078,9628696
2016-10-31,5919.000000,5974.000000,4765.299805,5266.000000,5213.848145,20804104
2016-11-30,5266.000000,5377.899902,5035.049805,5319.549805,5266.867188,13016816
2016-12-31,5320.049805,5939.000000,5267.799805,5894.250000,5835.875977,10702685
2017-01-31,5900.000000,6233.899902,5842.200195,5922.500000,5863.846191,9241170
2017-02-28,5960.000000,6226.799805,5800.000000,6015.700195,5956.123535,11337637
2017-03-31,6095.000000,6589.799805,6021.000000,6524.850098,6460.230957,9235144
2017-04-30,6524.850098,7248.000000,6524.850098,7211.000000,7139.585449,9660749
2017-05-31,7242.000000,7480.899902,7085.049805,7217.600098,7146.120117,10219606
2017-06-30,7238.899902,7765.000000,6700.000000,7750.049805,7673.296875,8255403
2017-07-31,7759.899902,7920.000000,7380.000000,7700.299805,7624.039551,8657533
2017-08-31,7747.500000,8200.000000,7651.000000,7978.200195,7978.200195,8406387
