Date,Open,High,Low,Close,Adj Close,Volume
2012-09-30,192.727005,200.509003,157.591003,190.945007,136.835846,347257204
2012-10-31,191.272995,200.899994,184.544998,199.973007,143.305542,275891839
2012-11-30,199.091003,210.664001,198.764008,206.955002,148.309006,260647017
2012-12-31,208.436005,224.000000,207.835999,216.572998,155.201492,329654173
2013-01-31,217.091003,218.781998,187.272995,189.164001,135.559555,289759714
2013-02-28,191.908997,209.345001,181.190994,190.035995,136.184433,416584699
2013-03-31,192.182007,216.145004,178.490997,211.572998,151.618393,422967962
2013-04-30,211.572998,225.164001,201.682007,209.899994,150.419479,331006839
2013-05-31,209.091003,212.026993,185.690994,194.682007,153.403412,381579867
2013-06-30,193.209000,197.091003,162.199997,165.281998,130.237106,500163829
2013-07-31,168.544998,168.544998,137.617996,146.136002,115.150642,711537298
2013-08-31,148.018005,193.518005,141.190994,160.664001,126.598259,549292203
2013-09-30,161.809006,205.455002,160.727005,203.809006,160.595184,444428576
2013-10-31,203.600006,207.272995,181.035995,194.300003,153.102386,329798030
2013-11-30,194.617996,219.382004,192.427002,199.772995,157.414932,381138255
2013-12-31,200.164001,203.272995,175.182007,179.582001,141.505066,377697772
2014-01-31,178.363998,190.699997,171.563995,189.791000,149.549454,288693950
2014-02-28,188.582001,232.000000,185.709000,226.373001,178.374924,459891432
2014-03-31,227.690994,239.727005,218.617996,226.072998,178.138504,345077600
2014-04-30,226.072998,289.673004,225.091003,257.826996,203.159698,475894663
2014-05-31,256.591003,274.855011,250.272995,257.845001,203.173889,312501295
2014-06-30,258.282013,274.981995,242.417999,267.500000,252.543137,348986650
2014-07-31,265.872986,284.364014,256.691010,283.054993,267.228424,252071994
2014-08-31,283.273010,294.335999,259.545013,260.644989,246.071457,273062320
2014-09-30,262.364014,296.945007,257.273010,295.755005,279.218323,230816575
2014-10-31,295.635986,323.454987,293.154999,318.981995,301.146606,239208954
2014-11-30,321.091003,332.773010,290.182007,321.000000,303.051788,244134699
2014-12-31,320.635986,357.635986,302.726990,327.908997,309.574463,289127766
2015-01-31,327.545013,327.908997,287.635986,304.773010,287.732117,325423672
2015-02-28,318.954987,329.091003,275.091003,286.817993,270.781006,337871622
2015-03-31,286.364014,304.364014,269.726990,301.045013,284.212555,267976255
2015-04-30,301.045013,307.273010,273.273010,288.408997,272.283081,237615404
2015-05-31,288.182007,291.273010,254.863998,280.000000,264.344269,365357764
2015-06-30,280.635986,291.817993,257.000000,274.908997,264.455933,298063802
2015-07-31,276.773010,290.726990,242.863998,282.450012,271.710205,410183049
2015-08-31,250.000000,259.408997,225.182007,245.772995,236.427780,331117702
2015-09-30,248.591003,266.091003,241.863998,251.817993,242.242935,185098913
2015-10-31,251.817993,257.000000,232.727005,248.682007,239.226181,205469268
2015-11-30,250.044998,251.591003,220.955002,237.591003,228.556900,257514867
2015-12-31,237.544998,239.636002,198.000000,209.227005,201.271408,348652919
2016-01-31,206.363998,206.682007,164.317993,172.772995,166.203506,597935330
2016-02-29,177.500000,219.408997,177.500000,215.136002,206.955734,416479139
2016-03-31,214.544998,234.363998,199.182007,215.408997,207.218338,469113854
2016-04-30,206.636002,226.363998,193.817993,222.408997,213.952179,503330750
2016-05-31,221.727005,237.455002,201.000000,218.682007,210.366913,341558280
2016-06-30,219.727005,249.091003,217.772995,239.000000,235.127914,275956395
2016-07-31,232.636002,237.544998,215.136002,234.544998,230.745102,344061095
2016-08-31,235.227005,257.954987,221.182007,229.227005,225.513245,383196894
2016-09-30,228.182007,265.091003,217.363998,251.682007,247.604462,421840216
2016-10-31,254.044998,271.273010,222.727005,241.408997,237.497879,499721595
2016-11-30,242.044998,245.272995,224.272995,232.091003,228.330856,253998753
2016-12-31,233.000000,250.544998,225.544998,244.500000,240.538803,397302592
2017-01-31,241.682007,266.091003,238.908997,251.227005,247.156830,378983062
2017-02-28,252.363998,262.000000,240.455002,251.682007,247.604462,370807387
2017-03-31,253.455002,265.091003,241.091003,253.182007,249.080154,294766486
2017-04-30,253.182007,297.635986,246.591003,296.773010,291.964935,686787970
2017-05-31,295.908997,297.273010,283.450012,290.149994,285.449219,316970252
2017-06-30,291.399994,314.450012,288.500000,302.600006,302.600006,273531020
2017-07-31,303.899994,305.200012,261.549988,298.049988,298.049988,230083469
2017-08-31,299.700012,300.000000,269.149994,276.600006,276.600006,265346113
